Date,Open,High,Low,Close,Adj Close,Volume
2018-11-22,120.146736,120.934204,111.111534,111.111534,111.111534,1571579416
2018-11-23,110.859863,111.401398,105.486420,108.731651,108.731651,1761994982
2018-11-24,108.738708,111.811165,97.733795,100.087517,100.087517,1588221522
2018-11-25,99.762985,104.810364,89.724503,102.730324,102.730324,2176127315
2018-11-26,102.635933,104.251511,92.617790,95.598709,95.598709,1887963041
2018-11-27,95.226318,99.023453,90.539803,97.375572,97.375572,2053561581
2018-11-28,97.541985,110.879005,97.541985,107.697929,107.697929,2351616273
2018-11-29,107.947350,108.525703,101.255699,103.193390,103.193390,1928005955
2018-11-30,103.356201,104.843559,98.736397,99.988083,99.988083,1785351415
2018-12-01,100.188057,106.764633,98.616608,104.792450,104.792450,1882762386
2018-12-02,104.467911,106.494141,102.577187,102.631149,102.631149,1636787128
2018-12-03,102.622208,102.816032,94.593987,95.922203,95.922203,1561135195
2018-12-04,95.814888,99.370369,94.422028,97.158440,97.158440,1541038111
2018-12-05,97.265396,97.479950,90.312531,90.312531,90.312531,1753941821
2018-12-06,90.290527,91.620552,80.833229,80.665863,80.665863,2031318905
2018-12-07,80.568085,84.158752,73.376816,81.948547,81.948547,2243662784
2018-12-08,82.050011,85.255943,76.266365,80.951645,80.951645,1630071222
2018-12-09,80.842545,86.888130,79.975075,83.417702,83.417702,1644441036
2018-12-10,83.286285,84.351143,79.825874,80.729309,80.729309,1546545043
2018-12-11,80.635345,81.618202,77.447365,78.556313,78.556313,1508058729
2018-12-12,78.260796,81.154808,77.916512,79.652710,79.652710,1347909775
2018-12-13,79.707161,80.286362,75.254662,76.170952,76.170952,1544270143
2018-12-14,76.251083,76.715782,73.635368,74.553070,74.553070,1460399403
2018-12-15,74.527779,75.467819,73.245728,74.670250,74.670250,1323055766
2018-12-16,74.695534,77.426598,74.695534,75.399658,75.399658,1384695849
2018-12-17,75.505791,85.256989,75.505791,83.822601,83.822601,1851594462
2018-12-18,83.799889,89.084503,81.744522,88.883713,88.883713,2002066968
2018-12-19,89.386002,95.206856,88.473457,88.932442,88.932442,2157243289
2018-12-20,88.776009,102.508514,88.401840,101.429901,101.429901,2674011539
2018-12-21,101.096970,103.977898,94.726044,96.298546,96.298546,2315237313
2018-12-22,96.263107,102.678307,94.545700,102.678307,102.678307,2056716922
2018-12-23,103.130669,116.901993,103.130669,114.983856,114.983856,3147697149
2018-12-24,114.875183,138.106110,114.864990,122.989426,122.989426,3832813002
2018-12-25,123.655594,123.669128,109.868858,113.752220,113.752220,2889511500
2018-12-26,113.791183,119.757698,110.932533,116.069313,116.069313,2394581409
2018-12-27,116.120331,116.702477,101.153938,101.980606,101.980606,2285681270
2018-12-28,102.262543,120.310234,101.058411,120.310234,120.310234,2735949062
2018-12-29,121.028503,128.515213,117.620934,120.634789,120.634789,2769887478
2018-12-30,120.293144,122.996735,117.107124,122.262337,122.262337,2325394709
2018-12-31,122.412369,122.535995,115.510529,116.058128,116.058128,2052263942
2019-01-01,116.101540,123.309227,115.554016,122.866203,122.866203,1970744689
2019-01-02,123.477051,138.386856,122.807419,136.962769,136.962769,2940031084
2019-01-03,137.093811,137.143906,129.098419,130.928757,130.928757,2349461348
2019-01-04,130.733749,137.616745,129.801498,135.651688,135.651688,2743355871
2019-01-05,135.437103,141.130112,135.437103,136.578308,136.578308,2929397804
2019-01-06,136.723663,139.854019,133.455399,138.242615,138.242615,2831780366
2019-01-07,138.298080,138.870392,131.733749,132.148972,132.148972,2362585419
2019-01-08,132.382721,134.405197,129.876373,131.251938,131.251938,2147215722
2019-01-09,131.422211,134.055695,130.100143,130.522202,130.522202,2050611425
2019-01-10,130.557175,131.555923,110.014130,111.784805,111.784805,2952882674
2019-01-11,111.079788,113.050682,108.675407,111.235535,111.235535,2326414420
2019-01-12,111.217880,112.210373,109.373894,109.827072,109.827072,1928682730
2019-01-13,109.775368,110.092964,101.312866,102.002213,102.002213,1979232679
2019-01-14,102.073151,114.084312,102.063087,112.502762,112.502762,2438951431
2019-01-15,112.593376,114.187248,105.420807,106.915665,106.915665,2396589928
2019-01-16,106.719879,111.649864,106.504486,108.397720,108.397720,2409697269
2019-01-17,108.420952,109.095894,106.060440,108.615463,108.615463,2276984378
2019-01-18,108.538857,108.732262,105.740128,106.452728,106.452728,2028051407
2019-01-19,106.984215,110.757950,106.585365,109.539383,109.539383,2681555903
2019-01-20,109.639122,110.024422,104.376732,105.120644,105.120644,2607988445
2019-01-21,105.262856,105.226753,102.117142,103.045723,103.045723,2130014440
2019-01-22,103.004295,105.278053,100.932335,104.500099,104.500099,2246255014
2019-01-23,104.470413,105.132904,102.227112,103.159683,103.159683,2245794128
2019-01-24,103.168617,104.429024,102.258141,103.749146,103.749146,2228433145
2019-01-25,103.954292,104.052444,101.542969,102.063927,102.063927,2286238032
2019-01-26,102.059700,103.559891,101.715080,102.124863,102.124863,2114742345
2019-01-27,102.143776,102.297279,99.369003,99.369003,99.369003,2432313818
2019-01-28,99.263809,99.591118,90.424057,93.257492,93.257492,2945757481
2019-01-29,93.372955,93.813896,90.941399,92.347961,92.347961,2536479880
2019-01-30,92.180916,95.897995,91.693550,94.821007,94.821007,2502587795
2019-01-31,94.815109,96.147263,93.088142,93.515335,93.515335,2470888271
2019-02-01,93.591034,94.818886,91.826500,93.920853,93.920853,2217998910
2019-02-02,93.795715,96.577705,93.182678,96.382538,96.382538,2081744294
2019-02-03,96.434952,96.729118,93.034088,93.818634,93.818634,2198852702
2019-02-04,93.934845,94.934593,93.504654,94.280724,94.280724,2178942344
2019-02-05,94.111572,94.684013,93.700859,94.171021,94.171021,2205079319
2019-02-06,94.281265,94.321823,90.416275,92.313866,92.313866,2281509016
2019-02-07,92.240387,93.570442,91.978287,92.194695,92.194695,2052085405
2019-02-08,92.291489,105.755348,91.907310,105.290405,105.290405,3228285139
2019-02-09,105.243050,106.545738,104.171577,105.434418,105.434418,2546589566
2019-02-10,105.415070,110.287453,103.359077,110.209122,110.209122,2780486850
2019-02-11,110.266556,110.266556,106.247787,107.543526,107.543526,2857055016
2019-02-12,107.437286,108.960281,106.050537,108.160606,108.160606,2779258681
2019-02-13,108.135895,110.748016,107.879410,108.786667,108.786667,3006157070
2019-02-14,108.665398,110.344482,107.430275,107.467354,107.467354,2949572109
2019-02-15,107.523560,109.699890,107.453102,108.086929,108.086929,2674936330
2019-02-16,108.349014,109.887856,108.259476,109.113640,109.113640,2572330801
2019-02-17,109.044479,119.058502,108.965004,118.265739,118.265739,3749906098
2019-02-18,117.764404,130.564392,117.726936,129.157394,129.157394,4762809835
2019-02-19,129.423004,132.636307,127.984879,128.177597,128.177597,4683515273
2019-02-20,128.024628,131.811813,125.613342,131.811813,131.811813,3966221699
2019-02-21,131.633759,131.633759,127.529716,128.856720,128.856720,3523427256
2019-02-22,128.805939,131.663879,127.971832,131.504013,131.504013,3290941501
2019-02-23,131.137238,140.353790,129.950409,140.062332,140.062332,3986306764
2019-02-24,140.156693,146.019745,119.777885,119.777885,119.777885,5252768411
2019-02-25,119.466721,125.545647,119.487663,123.030128,123.030128,4324173581
2019-02-26,122.874596,123.212578,120.259850,121.200348,121.200348,3327591186
2019-02-27,121.147591,124.143806,115.737930,119.628441,119.628441,3928071193
2019-02-28,119.766525,121.938606,119.247368,120.233871,120.233871,3987775629
2019-03-01,120.312988,122.269279,119.862877,120.019218,120.019218,3303981298
2019-03-02,119.936943,120.671181,116.494354,118.041191,118.041191,3295814036
2019-03-03,118.550598,119.520203,115.445297,116.258080,116.258080,3036678051
2019-03-04,116.177612,116.748680,110.620987,112.700989,112.700989,3535339393
2019-03-05,112.717606,122.320396,111.808029,121.891220,121.891220,4214071450
2019-03-06,122.011818,123.850990,120.531075,122.681877,122.681877,4056462353
2019-03-07,122.817139,124.582458,121.316643,123.266464,123.266464,3874963289
2019-03-08,123.513702,124.082077,118.880379,120.277283,120.277283,4164638222
2019-03-09,120.064087,123.830185,119.876778,122.802948,122.802948,4461108848
2019-03-10,122.994461,123.074394,120.722275,121.759949,121.759949,4076307414
2019-03-11,121.840836,122.271324,118.425560,118.863220,118.863220,4165200871
2019-03-12,119.022034,119.985397,116.279587,119.122177,119.122177,4173251897
2019-03-13,119.271828,119.247597,117.476334,117.609993,117.609993,3764176159
2019-03-14,117.557770,119.622345,117.449165,118.237823,118.237823,3958485464
2019-03-15,118.110092,122.196404,118.116776,121.485458,121.485458,3976404216
2019-03-16,121.679726,127.543915,121.679726,125.637909,125.637909,4269452849
2019-03-17,125.496841,125.614738,122.925133,123.658981,123.658981,3380432743
2019-03-18,123.751122,125.625084,122.256378,122.944283,122.944283,4015153472
2019-03-19,122.837914,124.166801,122.623543,123.758774,123.758774,3744391882
2019-03-20,123.728394,123.361626,121.862877,123.110695,123.110695,4081453472
2019-03-21,122.928787,123.400246,119.691078,120.125229,120.125229,4472514947
2019-03-22,120.060349,123.057381,119.750122,121.329712,121.329712,3971962383
2019-03-23,121.204506,123.278992,121.091431,122.265839,122.265839,3923909800
2019-03-24,122.332596,122.385895,120.413437,121.273293,121.273293,3777399883
2019-03-25,121.356895,121.816589,118.017715,119.337318,119.337318,3959777654
2019-03-26,119.357910,120.146423,118.529877,120.146423,120.146423,3990624516
2019-03-27,120.141113,125.387604,120.058342,125.289406,125.289406,4646086015
2019-03-28,125.305130,125.306992,123.280762,124.156929,124.156929,3707536380
2019-03-29,124.091675,127.025620,122.908875,126.979446,126.979446,4567424568
2019-03-30,126.856232,133.320343,125.673386,126.618790,126.618790,4584408421
2019-03-31,126.660255,126.704803,125.375435,126.087357,126.087357,3785852737
2019-04-01,126.044044,127.168709,125.549583,126.572647,126.572647,4115854462
2019-04-02,126.580849,147.464783,126.385750,146.322571,146.322571,8769485327
2019-04-03,146.364426,158.692184,139.926086,143.585312,143.585312,9446550340
2019-04-04,143.561264,146.675507,138.373383,140.830338,140.830338,7086511423
2019-04-05,140.801361,148.967941,140.273117,147.490280,147.490280,6711156497
2019-04-06,147.487061,153.728806,144.179504,147.875565,147.875565,6386528154
2019-04-07,147.902313,156.167496,146.970993,155.585709,155.585709,6771588324
2019-04-08,155.512634,164.306290,155.233353,160.137604,160.137604,8266307240
2019-04-09,160.105011,160.019791,155.454514,156.321579,156.321579,6774732476
2019-04-10,156.280106,162.432220,155.463165,157.271027,157.271027,6967882401
2019-04-11,157.275726,157.395905,144.010849,146.961349,146.961349,6979132475
2019-04-12,146.817673,146.737946,142.691513,145.676331,145.676331,5515542969
2019-04-13,145.575989,147.114288,144.151382,145.479156,145.479156,4385510371
2019-04-14,145.446198,149.153000,143.959869,148.470459,148.470459,4287050018
2019-04-15,148.522614,149.258133,141.181610,142.931259,142.931259,5017823469
2019-04-16,142.889130,148.581711,142.308197,148.540680,148.540680,4590386609
2019-04-17,148.478882,149.735840,146.320557,147.786484,147.786484,4953726084
2019-04-18,147.753235,156.137054,147.531494,154.694489,154.694489,6204707503
2019-04-19,154.671219,154.709869,151.831177,154.469360,154.469360,5816598729
2019-04-20,154.478592,157.134766,152.762360,154.507446,154.507446,5462247714
2019-04-21,154.475555,155.102798,148.871643,151.234787,151.234787,5341193309
2019-04-22,151.208954,153.719986,150.150406,152.655304,152.655304,5413336621
2019-04-23,152.773026,157.195938,152.270889,152.751755,152.751755,6323823243
2019-04-24,152.664215,152.932632,145.198975,148.675354,148.675354,6590988173
2019-04-25,148.754837,149.342545,138.156296,138.689713,138.689713,6124003709
2019-04-26,138.797485,141.875122,136.599396,140.149536,140.149536,6727735999
2019-04-27,140.081207,143.942398,139.499466,142.011246,142.011246,5255327500
2019-04-28,142.069366,142.935471,140.927765,141.074966,141.074966,4825125099
2019-04-29,141.071365,141.900909,137.288834,138.740494,138.740494,5411682475
2019-04-30,138.714371,144.856262,138.714371,144.603943,144.603943,5596152773
2019-05-01,144.622238,146.250092,142.576584,143.581345,143.581345,5168671564
2019-05-02,143.612808,145.828140,142.911957,145.100388,145.100388,5409551233
2019-05-03,145.057755,152.468842,144.136719,149.863937,149.863937,6513264143
2019-05-04,149.805756,152.267365,144.366486,146.360916,146.360916,5941022673
2019-05-05,146.350815,147.586395,142.443405,146.135712,146.135712,5309335448
2019-05-06,146.034943,156.923019,143.031677,154.127518,154.127518,6731044461
2019-05-07,153.925827,161.059189,151.646667,151.739548,151.739548,7516564946
2019-05-08,151.833878,153.770233,148.711121,152.662872,152.662872,5730227647
2019-05-09,152.666183,154.434067,148.989426,151.793335,151.793335,5835821112
2019-05-10,151.814438,156.540710,150.451370,154.131668,154.131668,7154465341
2019-05-11,154.128616,181.126007,154.128616,172.969727,172.969727,11197230839
2019-05-12,172.843933,179.714890,163.458420,166.718781,166.718781,9190143276
2019-05-13,166.801208,182.609650,164.947281,175.262680,175.262680,9230422248
2019-05-14,175.166519,194.422623,174.500748,193.802277,193.802277,11380146143
2019-05-15,193.678711,220.796585,193.510925,220.531708,220.531708,12010202310
2019-05-16,220.343338,246.367859,219.669708,236.296631,236.296631,16702553139
2019-05-17,236.151932,238.932877,203.955017,218.359451,218.359451,14366118056
2019-05-18,218.490860,220.686844,208.806183,210.145721,210.145721,9793690520
2019-05-19,210.015137,236.256012,209.396347,234.038391,234.038391,10792465829
2019-05-20,234.016235,234.270416,216.640106,225.492950,225.492950,9700110640
2019-05-21,225.299057,234.864868,222.481186,228.555008,228.555008,10339007533
2019-05-22,228.357483,231.844543,217.576080,219.353973,219.353973,8801321628
2019-05-23,219.323685,221.460892,209.987350,219.918152,219.918152,9541544996
2019-05-24,219.937302,227.859283,217.485840,222.645386,222.645386,8861224782
2019-05-25,222.831970,229.649551,222.291824,224.655151,224.655151,7964112533
2019-05-26,224.623856,240.111618,220.626953,238.252823,238.252823,8621493243
2019-05-27,238.317276,248.837601,237.116440,243.768936,243.768936,10787215683
2019-05-28,243.525803,245.611771,238.972748,243.348495,243.348495,9279152184
2019-05-29,243.357773,245.901581,235.618347,241.944275,241.944275,8816598779
2019-05-30,242.030640,257.908508,222.256577,229.851395,229.851395,12221421891
2019-05-31,229.991837,240.015411,223.850418,239.527298,239.527298,10055012908
2019-06-01,239.812988,244.391220,235.427597,237.095245,237.095245,8882761068
2019-06-02,237.203751,243.611389,236.783112,241.851578,241.851578,7825971239
2019-06-03,241.728973,241.873337,223.450226,224.613663,224.613663,8336687035
2019-06-04,224.528046,224.528046,209.822647,214.454849,214.454849,9003834368
2019-06-05,214.595474,220.962051,213.465530,220.023636,220.023636,7613665535
2019-06-06,219.911621,221.650787,211.529266,221.233841,221.233841,7329532188
2019-06-07,221.110535,224.365433,218.818893,221.328110,221.328110,7391000840
2019-06-08,221.609436,222.604431,214.535370,216.748367,216.748367,6373546013
2019-06-09,216.574066,216.955414,202.480164,205.895508,205.895508,6683745428
2019-06-10,205.668884,218.844437,202.540192,218.704575,218.704575,7193390442
2019-06-11,219.006760,219.766739,211.847076,216.949158,216.949158,6516255642
2019-06-12,217.075974,231.080948,215.816635,230.979782,230.979782,7654017621
2019-06-13,230.988815,232.074661,226.580994,227.093628,227.093628,7483902002
2019-06-14,227.103271,236.315872,225.417831,235.172516,235.172516,7726858442
2019-06-15,235.035980,241.778427,233.421570,239.564392,239.564392,7237044705
2019-06-16,239.459167,247.689301,236.934525,239.981522,239.981522,8625706637
2019-06-17,239.863312,245.442734,239.283279,244.399933,244.399933,5353700366
2019-06-18,244.372452,244.372452,235.063507,236.685211,236.685211,5541138835
2019-06-19,236.689667,240.610229,236.401413,239.808578,239.808578,4909987118
2019-06-20,239.787277,242.692657,235.226227,240.558228,240.558228,5674499045
2019-06-21,240.600784,259.345093,240.600784,258.999939,258.999939,8195401739
2019-06-22,259.179779,276.810028,258.840057,271.708008,271.708008,9321329041
2019-06-23,271.739929,280.136139,268.319122,270.421783,270.421783,7169362724
2019-06-24,270.328979,274.188934,263.131012,272.332153,272.332153,7198780929
2019-06-25,272.554932,279.856018,270.094391,279.856018,279.856018,8481870282
2019-06-26,279.738403,317.955658,278.257019,296.051849,296.051849,14450432351
2019-06-27,296.233582,302.043549,245.030502,258.768677,258.768677,12344607214
2019-06-28,258.659088,275.252411,257.699463,273.505493,273.505493,10119080413
2019-06-29,273.556763,283.011871,259.029663,281.267761,281.267761,9604734368
2019-06-30,280.850464,283.667480,255.860443,255.860443,255.860443,9068437694
2019-07-01,255.484161,265.162811,248.093796,260.158691,260.158691,9118653112
2019-07-02,260.066681,261.978577,241.211838,258.251801,258.251801,9404177080
2019-07-03,258.400757,268.755280,258.313293,268.540192,268.540192,8794858353
2019-07-04,268.473877,269.313843,250.542603,252.114029,252.114029,7446294138
2019-07-05,251.987946,260.965820,250.529709,256.373962,256.373962,7765609865
2019-07-06,256.281647,263.535950,255.232956,256.017578,256.017578,6833093487
2019-07-07,256.067871,276.256592,254.737320,272.275269,272.275269,7231914251
2019-07-08,272.305756,280.225433,270.439240,279.277405,279.277405,8094243840
2019-07-09,279.343170,283.825104,272.430359,275.648804,275.648804,8973335215
2019-07-10,275.622284,279.463959,253.943649,257.583527,257.583527,10374302985
2019-07-11,257.533508,257.600189,236.453049,238.841080,238.841080,9080879531
2019-07-12,238.830612,247.662521,237.795074,244.893616,244.893616,7223273926
2019-07-13,244.904602,245.255737,233.185547,238.850174,238.850174,5953844624
2019-07-14,238.693100,239.011871,201.633255,201.899979,201.899979,7610428196
2019-07-15,202.243301,208.764587,186.663559,204.036255,204.036255,8634418531
2019-07-16,204.011978,208.345840,176.067795,177.648804,177.648804,8059418427
2019-07-17,177.540100,194.179016,172.911621,188.355057,188.355057,8361019068
2019-07-18,188.319122,203.648254,185.382019,201.197540,201.197540,8283380495
2019-07-19,201.278839,201.454834,192.201584,197.119553,197.119553,6774289346
2019-07-20,197.190125,208.593536,196.991364,204.069611,204.069611,7104203014
2019-07-21,204.112793,204.730881,194.977417,201.129303,201.129303,5959143034
2019-07-22,201.189804,202.221893,190.400436,194.145126,194.145126,5656625842
2019-07-23,194.152649,196.014191,187.476639,190.745163,190.745163,6255182235
2019-07-24,190.588501,195.238052,182.954361,194.798462,194.798462,6434140595
2019-07-25,194.729126,200.984238,194.043320,197.036209,197.036209,6039150638
2019-07-26,197.045303,197.904861,192.135834,197.227386,197.227386,5145407256
2019-07-27,197.216629,200.718506,184.003738,186.252670,186.252670,5619418109
2019-07-28,186.257568,190.494568,181.695908,189.736755,189.736755,4945767476
2019-07-29,189.680252,192.237198,187.751968,189.603149,189.603149,4922700817
2019-07-30,189.666992,191.650055,185.716644,188.680878,188.680878,4920339777
2019-07-31,188.653824,197.501755,188.604980,197.501755,197.501755,5423023990
2019-08-01,197.411835,197.789581,192.736160,196.593903,196.593903,5384408529
2019-08-02,196.662521,200.110962,194.485580,195.844742,195.844742,5536720822
2019-08-03,195.866302,201.913818,195.359497,199.996567,199.996567,5121751240
2019-08-04,200.077896,201.557922,196.402618,200.458420,200.458420,4715997951
2019-08-05,200.441452,210.831375,200.300095,208.312485,208.312485,6906298975
2019-08-06,208.339661,213.590759,199.554749,201.715744,201.715744,6825350312
2019-08-07,201.630630,204.741592,198.368393,202.063934,202.063934,6265964317
2019-08-08,202.177704,202.144028,193.377808,197.510086,197.510086,6001529395
2019-08-09,197.480408,197.787933,185.856827,186.595474,186.595474,6174214354
2019-08-10,186.632050,189.472946,180.659744,183.266388,183.266388,5837287383
2019-08-11,183.265244,191.485123,183.068939,192.800217,192.800217,5746372727
2019-08-12,192.767242,192.838074,188.093185,188.376831,188.376831,5059015477
2019-08-13,188.425537,188.462738,183.597382,186.755981,186.755981,5320850250
2019-08-14,186.661987,187.060516,167.226379,167.473923,167.473923,6681138842
2019-08-15,167.541916,170.553833,159.753799,169.660721,169.660721,7377905268
2019-08-16,169.788696,170.192429,162.728943,167.137131,167.137131,6429798344
2019-08-17,167.219681,168.275543,164.571869,167.360306,167.360306,4968593367
2019-08-18,167.498581,178.036896,165.561813,175.346222,175.346222,5381380697
2019-08-19,175.402573,183.672318,174.131500,183.249847,183.249847,5544767665
2019-08-20,182.998306,183.159393,176.252029,177.130600,177.130600,5774804544
2019-08-21,177.181320,177.574326,164.517624,168.499817,168.499817,7010566685
2019-08-22,168.544540,175.365906,165.375244,172.597397,172.597397,6827875529
2019-08-23,172.393494,176.882797,171.046448,173.444290,173.444290,5931091045
2019-08-24,173.413498,173.514481,166.983002,170.242355,170.242355,5562091811
2019-08-25,170.193604,170.956177,165.940567,167.653687,167.653687,5227685182
2019-08-26,167.557816,173.607010,167.557816,170.189850,170.189850,6493040858
2019-08-27,170.208481,170.208206,167.223877,169.083954,169.083954,5448372661
2019-08-28,169.064880,169.560623,155.415421,156.871017,156.871017,6041194052
2019-08-29,156.933014,156.939011,151.064148,153.263138,153.263138,6445971740
2019-08-30,153.238312,154.653336,151.188934,153.352722,153.352722,5246813316
2019-08-31,153.400879,158.321045,152.398300,156.637054,156.637054,5294998764
2019-09-01,156.626724,157.751480,153.972549,156.146210,156.146210,5053684442
2019-09-02,156.208252,164.236954,155.217056,162.656525,162.656525,5931280361
2019-09-03,162.666016,166.276947,160.801544,163.575043,163.575043,6345030440
2019-09-04,163.568359,164.111115,158.878967,159.488266,159.488266,5381243554
2019-09-05,159.464157,159.735046,155.588882,157.905350,157.905350,5066139419
2019-09-06,157.864655,161.246140,152.650421,152.707321,152.707321,6107722248
2019-09-07,152.706512,162.541290,152.247238,160.214417,160.214417,6103922751
2019-09-08,160.232361,164.362823,160.106461,164.576874,164.576874,5873838110
2019-09-09,164.583191,166.928360,160.800476,163.984100,163.984100,6547560153
2019-09-10,164.041473,166.633362,161.342575,162.716019,162.716019,5694088469
2019-09-11,162.763382,164.527771,160.456802,162.276855,162.276855,6498446058
2019-09-12,162.347916,164.492676,161.473618,163.731766,163.731766,5281106233
2019-09-13,163.695129,164.046509,161.196915,162.727081,162.727081,5350604551
2019-09-14,162.917435,169.319565,162.064423,169.012802,169.012802,5840866831
2019-09-15,168.979492,170.662552,167.224609,171.236862,171.236862,5614576325
2019-09-16,171.146820,180.129074,171.146820,179.120483,179.120483,7489688794
2019-09-17,179.121918,193.021317,178.645004,188.366394,188.366394,9239671363
2019-09-18,187.862411,195.962448,187.862411,191.664566,191.664566,8336536093
2019-09-19,191.532379,201.576294,185.441422,200.299454,200.299454,9613097029
2019-09-20,200.108246,200.613174,195.249847,197.872787,197.872787,7285105673
2019-09-21,197.734238,200.511932,195.105133,195.573410,195.573410,7026782607
2019-09-22,195.546509,196.090698,188.486771,191.978912,191.978912,7090220218
2019-09-23,192.131210,192.266449,183.603714,183.677719,183.677719,6817529418
2019-09-24,183.605652,185.183258,147.684097,152.634460,152.634460,10675321759
2019-09-25,152.655197,158.764008,149.901077,156.025879,156.025879,8916983866
2019-09-26,155.901917,157.057388,143.727737,152.655350,152.655350,7185890803
2019-09-27,152.586288,160.500351,148.976974,159.677979,159.677979,7228756734
2019-09-28,159.650421,160.653854,156.079712,159.573059,159.573059,6302947976
2019-09-29,159.609497,160.155624,152.634216,155.806091,155.806091,5937039196
2019-09-30,155.767578,165.022308,152.608322,165.022308,165.022308,6929361580
2019-10-01,165.331406,169.955994,160.831299,162.199097,162.199097,7020875761
2019-10-02,162.092667,164.979782,160.411743,164.874298,164.874298,5780388031
2019-10-03,164.868103,164.908768,157.162033,159.613083,159.613083,5813694905
2019-10-04,159.648697,162.610764,158.209732,161.192642,161.192642,5691336564
2019-10-05,161.157410,161.855896,157.636948,160.626251,160.626251,5316707598
2019-10-06,160.637970,161.548950,156.046906,157.548553,157.548553,5328319494
2019-10-07,157.440384,166.211426,156.119644,165.132141,165.132141,7149263296
2019-10-08,165.065628,167.974045,163.631546,166.085571,166.085571,6812609723
2019-10-09,166.099014,176.841049,164.790756,175.940735,175.940735,8272254116
2019-10-10,175.847733,176.498169,170.749908,174.065125,174.065125,7606996061
2019-10-11,174.193542,177.290878,164.563828,165.386230,165.386230,8269346388
2019-10-12,165.353928,168.769867,163.100464,163.863297,163.863297,6791285852
2019-10-13,163.894714,167.717285,163.401611,165.095184,165.095184,6105259161
2019-10-14,165.052856,169.839798,164.679398,169.563263,169.563263,6599404066
2019-10-15,169.577911,170.335754,162.682114,164.395981,164.395981,7006493359
2019-10-16,164.339493,164.682770,157.179932,158.936157,158.936157,6945016966
2019-10-17,158.839874,160.729980,157.598022,160.022385,160.022385,6055826492
2019-10-18,159.986603,160.139984,153.681564,155.436768,155.436768,6773790663
2019-10-19,155.461929,157.215546,154.178131,154.802628,154.802628,5865274247
2019-10-20,154.857895,158.351776,153.278625,157.352692,157.352692,6096640903
2019-10-21,157.344070,159.203262,155.324387,156.854446,156.854446,6111855410
2019-10-22,156.840164,157.535416,154.789474,154.828506,154.828506,6282027491
2019-10-23,154.794327,154.920242,141.616455,145.882523,145.882523,8645839955
2019-10-24,145.982529,147.715408,144.494919,146.048660,146.048660,6575191732
2019-10-25,146.067734,165.172974,145.866272,163.825974,163.825974,9348703611
2019-10-26,163.955795,176.838120,158.958282,162.298996,162.298996,12482992305
2019-10-27,162.386688,169.807556,160.355850,166.223511,166.223511,9758153645
2019-10-28,166.363617,169.563797,162.394394,164.584320,164.584320,9376758835
2019-10-29,164.591125,172.632736,164.323242,171.271591,171.271591,9558435569
2019-10-30,171.266022,172.051193,163.232346,165.591309,165.591309,9400554156
2019-10-31,165.685852,169.079041,161.238602,164.888992,164.888992,8611567445
2019-11-01,164.742691,165.720978,162.179169,164.725922,164.725922,8188943624
2019-11-02,164.769119,166.283051,163.676300,164.697388,164.697388,7242440812
2019-11-03,164.759277,165.681046,161.019226,163.365250,163.365250,7844977060
2019-11-04,163.270340,168.956284,162.816147,167.465668,167.465668,9482343887
2019-11-05,167.424438,172.785767,165.559616,170.947159,170.947159,9052122841
2019-11-06,170.774979,174.697495,170.416534,173.081284,173.081284,9175101021
2019-11-07,173.000397,173.326355,168.905457,170.076096,170.076096,8216467815
2019-11-08,170.028809,170.880157,165.620148,167.172455,167.172455,8327956208
2019-11-09,167.263443,168.649033,166.891830,167.918747,167.918747,6604461242
2019-11-10,167.841278,173.265808,167.608429,171.900421,171.900421,7940832184
2019-11-11,171.923691,172.761246,167.745575,168.084412,168.084412,7138253892
2019-11-12,168.152557,170.655869,167.253403,169.672501,169.672501,7076084712
2019-11-13,169.762436,172.109879,168.980408,170.993530,170.993530,6669731145
2019-11-14,171.006042,171.317932,167.870697,168.789093,168.789093,7144206827
2019-11-15,168.842209,168.992615,162.348907,163.348373,163.348373,7977051800
2019-11-16,163.328400,166.636765,162.863815,165.906616,165.906616,6143972853
2019-11-17,165.908844,170.314301,164.991287,167.460159,167.460159,6661820371
2019-11-18,167.389801,168.978973,161.724533,163.074387,163.074387,7033512700
2019-11-19,163.022781,164.859299,158.112946,160.190002,160.190002,6803416542
2019-11-20,160.153656,161.726578,158.211533,158.588318,158.588318,6504064174
2019-11-21,158.565979,159.055588,144.111023,145.915482,145.915482,7723441230
2019-11-22,145.954483,147.373810,128.727737,136.343414,136.343414,10906835056
2019-11-23,136.292648,139.821579,133.923630,139.201172,139.201172,7521071478
2019-11-24,139.212738,139.698517,129.588211,129.588211,129.588211,7060995092
2019-11-25,129.463287,136.406555,121.364738,133.027649,133.027649,9956197194
2019-11-26,132.962051,136.161423,131.900208,135.134109,135.134109,6938374504
2019-11-27,134.618622,140.809204,130.405212,139.056290,139.056290,7977550572
2019-11-28,139.109634,142.266068,137.232590,137.781097,137.781097,6671694227
2019-11-29,137.827438,142.651901,137.555008,140.949844,140.949844,6810335472
2019-11-30,140.933746,142.211914,137.251068,138.443954,138.443954,5959211046
2019-12-01,138.400604,138.400604,133.477814,137.207397,137.207397,6446071437
2019-12-02,137.198090,138.061356,133.368942,134.584610,134.584610,6022809830
2019-12-03,134.583801,135.626144,131.729568,133.498550,133.498550,5598106464
